order_id,order_date,year,month,quarter,customer_id,region,country,category,subcategory,quantity,unit_price,discount,revenue,profit,aov,profit_margin,payment_method,shipping_mode
100164,2023-01-08,2023,Jan,Q1,C1533,Europe,France,Furniture,Lamp,2,1483,0.12,2610.08,822.59,1305.04,0.3151589223318826,Bank Transfer,Standard
100165,2024-02-20,2024,Feb,Q1,C2650,North America,United States,Electronics,Tablet,1,1232,0.18,1010.24,236.9,1010.24,0.23449873297434273,Bank Transfer,Express
100166,2024-04-18,2024,Apr,Q2,C2278,Europe,Italy,Furniture,Sofa,7,728,0.07,4739.28,887.22,677.04,0.18720565149136578,Credit Card,Same-Day
100167,2024-01-23,2024,Jan,Q1,C2568,South America,Argentina,Clothing,Shoes,3,162,0.3,340.2,114.48,113.39999999999999,0.33650793650793653,PayPal,Standard
100168,2024-08-29,2024,Aug,Q3,C1724,Asia-Pacific,Japan,Furniture,Sofa,5,314,0.03,1522.9,261.84,304.58000000000004,0.17193512377700437,Credit Card,Standard
100169,2023-10-05,2023,Oct,Q4,C1379,North America,Mexico,Furniture,Table,3,790,0.27,1730.1,596.88,576.6999999999999,0.3449973989942778,Bank Transfer,Express
100170,2024-03-03,2024,Mar,Q1,C2610,Asia-Pacific,China,Furniture,Chair,8,1276,0.12,8983.04,3067.58,1122.88,0.3414857331148475,Bank Transfer,Same-Day
100171,2023-12-14,2023,Dec,Q4,C1414,North America,Mexico,Electronics,Tablet,7,432,0.01,2993.76,623.2,427.68,0.2081663192774304,Credit Card,Standard
100172,2023-05-10,2023,May,Q2,C1934,Asia-Pacific,Australia,Electronics,Tablet,1,1828,0.12,1608.64,429.73,1608.64,0.2671387010145216,PayPal,Express
100173,2024-01-17,2024,Jan,Q1,C1643,Asia-Pacific,Australia,Clothing,Shirt,4,230,0.15,782,80.43,195.5,0.10285166240409208,Bank Transfer,Standard
100174,2023-07-25,2023,Jul,Q3,C1277,Europe,France,Furniture,Table,3,527,0.13,1375.47,370.3,458.49,0.26921706762052244,Bank Transfer,Same-Day
100175,2024-07-12,2024,Jul,Q3,C1519,North America,United States,Clothing,Shoes,6,83,0.29,353.58,57.73,58.93,0.16327280954805135,Bank Transfer,Same-Day
100176,2024-04-12,2024,Apr,Q2,C2589,South America,Argentina,Clothing,Jacket,2,287,0.14,493.64,98.84,246.82,0.20022688598979013,Credit Card,Express
100177,2024-11-10,2024,Nov,Q4,C1388,Europe,United Kingdom,Clothing,Pants,1,98,0.2,78.4,18.54,78.4,0.23647959183673467,Bank Transfer,Express
100178,2024-02-12,2024,Feb,Q1,C2963,South America,Chile,Electronics,Smartphone,2,1782,0.21,2815.56,1077.99,1407.78,0.38286877210927844,Credit Card,Same-Day
100179,2024-10-04,2024,Oct,Q4,C1190,South America,Argentina,Electronics,Television,8,1549,0.05,11772.4,2123.14,1471.55,0.18034895178553226,PayPal,Same-Day
100180,2024-11-29,2024,Nov,Q4,C2945,South America,Chile,Electronics,Smartphone,1,846,0.29,600.66,162.26,600.66,0.27013618353144875,Bank Transfer,Same-Day
100181,2024-12-30,2024,Dec,Q4,C2175,North America,Mexico,Clothing,Shirt,7,33,0.18,189.42,67.28,27.06,0.35518952592123326,PayPal,Express
100182,2023-07-03,2023,Jul,Q3,C1460,North America,United States,Furniture,Sofa,5,726,0.29,2577.3,742.24,515.46,0.28799130873394635,PayPal,Standard
100183,2024-10-17,2024,Oct,Q4,C2530,South America,Brazil,Furniture,Sofa,1,883,0.11,785.87,269.06,785.87,0.3423721480652016,PayPal,Standard
100184,2024-07-04,2024,Jul,Q3,C1982,North America,Canada,Electronics,Laptop,7,1256,0.29,6242.32,880.85,891.76,0.1411093952248523,Credit Card,Standard
100185,2023-05-27,2023,May,Q2,C2320,North America,Canada,Furniture,Sofa,2,621,0.21,981.18,387.84,490.59,0.3952791536721091,Bank Transfer,Standard
100186,2024-11-09,2024,Nov,Q4,C1118,Asia-Pacific,China,Clothing,Pants,7,173,0.08,1114.12,332.69,159.16,0.29861235773525296,Credit Card,Express
100187,2023-08-10,2023,Aug,Q3,C2358,Europe,Italy,Electronics,Television,5,1379,0.27,5033.35,1336.06,1006.6700000000001,0.2654415051605789,PayPal,Same-Day
100188,2023-07-28,2023,Jul,Q3,C2032,South America,Chile,Clothing,Shoes,5,114,0.14,490.2,186.35,98.03999999999999,0.3801509587923297,Bank Transfer,Same-Day
100189,2023-05-25,2023,May,Q2,C2273,North America,Mexico,Electronics,Smartphone,5,1186,0.19,4803.3,857.56,960.6600000000001,0.17853559011512915,Bank Transfer,Standard
100190,2024-05-13,2024,May,Q2,C1806,North America,Mexico,Clothing,Pants,1,111,0.18,91.02,19.26,91.02,0.21160184574818725,Credit Card,Standard
100191,2023-02-27,2023,Feb,Q1,C1093,Europe,Spain,Clothing,Jacket,1,78,0.05,74.1,11.37,74.1,0.1534412955465587,Credit Card,Same-Day
100192,2024-07-25,2024,Jul,Q3,C1115,North America,Mexico,Clothing,Shirt,3,223,0.1,602.1,68.06,200.70000000000002,0.11303770137850855,Bank Transfer,Express
100193,2023-10-12,2023,Oct,Q4,C1646,North America,Canada,Furniture,Table,1,1152,0.08,1059.84,261.97,1059.84,0.2471788194444445,Bank Transfer,Express
100194,2024-05-24,2024,May,Q2,C1839,Europe,United Kingdom,Clothing,Shirt,9,210,0.24,1436.4,157.97,159.60000000000002,0.10997632971317181,PayPal,Standard
100195,2024-11-02,2024,Nov,Q4,C2151,Asia-Pacific,China,Furniture,Lamp,7,504,0.07,3281.04,849.08,468.71999999999997,0.25878380025845465,Bank Transfer,Standard
100196,2023-12-28,2023,Dec,Q4,C1826,North America,Canada,Furniture,Table,7,443,0.13,2697.87,983.41,385.40999999999997,0.36451348656532745,PayPal,Same-Day
100197,2023-07-05,2023,Jul,Q3,C2340,South America,Brazil,Clothing,Pants,3,25,0.21,59.25,9.6599,19.75,0.16303628691983124,Bank Transfer,Standard
100198,2024-06-16,2024,Jun,Q2,C2247,Europe,France,Clothing,Jacket,8,135,0.1,972,197.64,121.5,0.2033333333333333,Bank Transfer,Express
100199,2023-09-25,2023,Sep,Q3,C2815,Europe,Spain,Electronics,Laptop,7,439,0.09,2796.43,894.33,399.48999999999995,0.31981133087543767,PayPal,Same-Day
100200,2024-03-19,2024,Mar,Q1,C1996,Europe,Italy,Clothing,Shirt,3,240,0.04,691.2,232.89,230.4,0.33693576388888885,Credit Card,Standard
100201,2023-09-08,2023,Sep,Q3,C2091,Europe,Spain,Furniture,Table,10,997,0.25,7477.5,1638.38,747.75,0.21910799063858244,Credit Card,Standard
100202,2024-09-03,2024,Sep,Q3,C1911,Europe,Germany,Clothing,Jacket,7,29,0.15,172.55,63.11,24.650000000000002,0.36574905824398724,Credit Card,Express
100203,2024-02-11,2024,Feb,Q1,C2140,Asia-Pacific,Australia,Electronics,Laptop,3,1118,0.12,2951.52,446.09,983.84,0.15113907410419036,Bank Transfer,Standard
100204,2023-06-18,2023,Jun,Q2,C2023,North America,Mexico,Electronics,Television,4,641,0.22,1999.92,279.39,499.98,0.13970058802352092,Credit Card,Standard
100205,2024-07-29,2024,Jul,Q3,C1870,South America,Brazil,Furniture,Chair,4,723,0.18,2371.44,847.32,592.86,0.3573018925209999,PayPal,Standard
100206,2024-09-10,2024,Sep,Q3,C2721,Europe,Germany,Clothing,Jacket,10,132,0.26,976.8,208.55,97.67999999999999,0.21350327600327604,Bank Transfer,Standard
100207,2023-04-17,2023,Apr,Q2,C1346,Europe,France,Furniture,Chair,4,1467,0.2,4694.4,1729.85,1173.6,0.3684922460804363,Bank Transfer,Same-Day
100208,2023-02-09,2023,Feb,Q1,C1380,South America,Argentina,Electronics,Laptop,3,1049,0.02,3084.06,314.8,1028.02,0.1020732411172286,Bank Transfer,Standard
100209,2023-04-08,2023,Apr,Q2,C1152,North America,Mexico,Furniture,Lamp,5,167,0.26,617.9,97.48,123.58,0.1577601553649458,Bank Transfer,Express
100210,2024-03-27,2024,Mar,Q1,C2284,North America,Mexico,Electronics,Tablet,5,1708,0.24,6490.4,1166.98,1298.08,0.1798009367681499,Bank Transfer,Same-Day
100211,2023-07-18,2023,Jul,Q3,C1208,Europe,Italy,Clothing,Shirt,6,28,0.08,154.56,20.1,25.76,0.13004658385093168,Credit Card,Standard
100212,2024-01-18,2024,Jan,Q1,C1420,North America,Canada,Furniture,Sofa,1,337,0.07,313.41,72.94,313.41,0.2327302893972751,Credit Card,Standard
100213,2024-03-26,2024,Mar,Q1,C2536,Europe,France,Furniture,Sofa,2,215,0.02,421.4,87.74,210.7,0.20821072615092548,Bank Transfer,Express
100214,2023-01-16,2023,Jan,Q1,C1809,North America,United States,Furniture,Table,1,102,0.09,92.82,12.39,92.82,0.13348416289592763,Credit Card,Express
100215,2024-03-19,2024,Mar,Q1,C1462,Europe,Germany,Electronics,Tablet,10,266,0.12,2340.8,405.63,234.08,0.17328691045796307,Bank Transfer,Express
100216,2023-11-29,2023,Nov,Q4,C2593,Asia-Pacific,South Korea,Clothing,Pants,3,96,0.24,218.88,65.86,72.96,0.3008954678362573,Bank Transfer,Express
100217,2024-02-19,2024,Feb,Q1,C2800,North America,United States,Clothing,Jacket,4,162,0.18,531.36,164.5,132.84,0.3095829569406805,Bank Transfer,Same-Day
100218,2024-07-30,2024,Jul,Q3,C2122,North America,Mexico,Electronics,Tablet,8,1005,0.09,7316.4,1242.72,914.55,0.1698540265704445,PayPal,Express
100219,2024-11-13,2024,Nov,Q4,C2491,North America,Canada,Electronics,Television,2,670,0.26,991.6,354.47,495.8,0.35747277127874144,Bank Transfer,Standard
100220,2023-12-03,2023,Dec,Q4,C2894,Asia-Pacific,China,Furniture,Table,10,1244,0.3,8708,3012.88,870.8,0.345989894350023,Bank Transfer,Express
100221,2024-09-20,2024,Sep,Q3,C1620,South America,Argentina,Clothing,Pants,10,257,0.26,1901.8,334.32,190.18,0.17579135555789252,PayPal,Standard
100222,2024-06-11,2024,Jun,Q2,C2766,North America,United States,Electronics,Tablet,4,1154,0.1,4154.4,1140.5,1038.6,0.2745282110533411,Credit Card,Same-Day
100223,2023-03-31,2023,Mar,Q1,C2717,North America,Mexico,Clothing,Jacket,3,180,0.21,426.6,141.43,142.20000000000002,0.3315283638068448,Credit Card,Express
100224,2023-02-22,2023,Feb,Q1,C1703,South America,Brazil,Electronics,Tablet,1,1152,0.25,864,277.06,864,0.3206712962962963,Credit Card,Same-Day
100225,2024-01-18,2024,Jan,Q1,C2106,North America,Canada,Clothing,Jacket,8,67,0.28,385.92,122.73,48.24,0.31801927860696516,PayPal,Express
100226,2023-07-17,2023,Jul,Q3,C1210,Asia-Pacific,China,Furniture,Lamp,7,977,0.19,5539.59,2077.87,791.37,0.37509454670833037,PayPal,Standard
100227,2024-05-30,2024,May,Q2,C2478,South America,Argentina,Electronics,Smartphone,9,841,0.18,6206.58,2403.23,689.62,0.38720680310251376,PayPal,Standard
100228,2023-12-11,2023,Dec,Q4,C2472,South America,Chile,Electronics,Television,8,1529,0.09,11131.12,1802.79,1391.39,0.16195944343426355,Bank Transfer,Express
100229,2024-07-17,2024,Jul,Q3,C2218,Europe,Germany,Clothing,Shirt,5,276,0.06,1297.2,403.33,259.44,0.31092352759790315,Bank Transfer,Same-Day
100230,2023-09-26,2023,Sep,Q3,C1811,Asia-Pacific,Japan,Clothing,Shirt,3,17,0.12,46.4384,9.6599,15.479466666666667,0.2080153493660419,PayPal,Standard
100231,2023-03-12,2023,Mar,Q1,C2539,North America,Canada,Furniture,Lamp,5,350,0.2,1400,149.31,280,0.10665,Credit Card,Same-Day
100232,2023-07-22,2023,Jul,Q3,C1102,South America,Brazil,Furniture,Sofa,1,1221,0.21,964.59,213.45,964.59,0.22128572761484153,Credit Card,Express
100233,2023-01-02,2023,Jan,Q1,C2570,South America,Argentina,Clothing,Jacket,3,127,0.26,281.94,38.15,93.98,0.13531247783216288,Credit Card,Standard
100234,2024-05-24,2024,May,Q2,C1598,Europe,United Kingdom,Clothing,Pants,4,158,0.12,556.16,140.56,139.04,0.2527330264672037,Credit Card,Express
100235,2023-03-14,2023,Mar,Q1,C1650,Europe,Italy,Clothing,Jacket,1,75,0.12,66,18.79,66,0.28469696969696967,Bank Transfer,Standard
100236,2024-11-12,2024,Nov,Q4,C1782,South America,Argentina,Furniture,Table,9,501,0.02,4418.82,1488.69,490.97999999999996,0.336897633304819,Bank Transfer,Same-Day
100237,2024-12-17,2024,Dec,Q4,C1807,Europe,United Kingdom,Electronics,Smartphone,3,1664,0.16,4193.28,1009.59,1397.76,0.2407637934981685,Bank Transfer,Same-Day
100238,2024-03-25,2024,Mar,Q1,C2142,Europe,France,Clothing,Shirt,4,124,0.26,367.04,107.55,91.76,0.2930198343504795,PayPal,Standard
100239,2024-12-19,2024,Dec,Q4,C2117,South America,Brazil,Clothing,Pants,3,128,0.17,318.72,47.67,106.24000000000001,0.14956701807228914,Credit Card,Express
100240,2023-07-30,2023,Jul,Q3,C2181,South America,Brazil,Furniture,Lamp,3,1144,0.01,3397.68,541.65,1132.56,0.15941760259942078,Credit Card,Same-Day
100241,2024-09-24,2024,Sep,Q3,C2763,Europe,United Kingdom,Furniture,Table,3,951,0.1,2567.7,623.24,855.9,0.24272305954745493,PayPal,Same-Day
100242,2024-11-06,2024,Nov,Q4,C1070,Europe,Spain,Furniture,Table,1,494,0.3,345.8,118.51,345.8,0.34271255060728745,Credit Card,Standard
100243,2024-10-16,2024,Oct,Q4,C2143,Asia-Pacific,South Korea,Clothing,Jacket,3,76,0.15,193.8,46.82,64.60000000000001,0.2415892672858617,Credit Card,Same-Day
100244,2023-06-04,2023,Jun,Q2,C2542,Asia-Pacific,Japan,Furniture,Table,6,348,0.04,2004.48,263.09,334.08,0.13125099776500637,PayPal,Standard
100245,2023-08-11,2023,Aug,Q3,C1025,Asia-Pacific,China,Furniture,Table,1,1159,0.26,857.66,142.05,857.66,0.16562507287270015,Bank Transfer,Same-Day
100246,2024-07-26,2024,Jul,Q3,C2315,Asia-Pacific,Japan,Electronics,Laptop,7,1125,0.06,7402.5,1327.93,1057.5,0.17938939547450186,PayPal,Standard
100247,2023-04-26,2023,Apr,Q2,C1801,Asia-Pacific,South Korea,Furniture,Sofa,10,418,0.19,3385.8,663.56,338.58000000000004,0.19598322405339946,Credit Card,Standard
100248,2023-09-18,2023,Sep,Q3,C2112,South America,Argentina,Clothing,Shoes,5,246,0.16,1033.2,369.41,206.64000000000001,0.35753968253968255,Credit Card,Same-Day
100249,2024-07-07,2024,Jul,Q3,C1871,North America,United States,Electronics,Tablet,1,1317,0.25,987.75,262.57,987.75,0.2658263730701088,PayPal,Same-Day
100250,2023-05-28,2023,May,Q2,C2747,North America,Mexico,Clothing,Shoes,7,14,0.28,70.56,26.14,10.08,0.3704648526077097,PayPal,Standard
100251,2023-10-01,2023,Oct,Q4,C2424,Europe,United Kingdom,Furniture,Lamp,8,146,0.18,957.76,335.1,119.72,0.34987888406281326,PayPal,Standard
100252,2023-05-22,2023,May,Q2,C1336,Europe,Spain,Electronics,Tablet,1,717,0.13,623.79,139.17,623.79,0.22310392920694463,PayPal,Standard
100253,2023-11-30,2023,Nov,Q4,C1774,South America,Chile,Clothing,Shoes,9,213,0.17,1591.11,173.23,176.79,0.10887367938106102,Credit Card,Standard
100254,2023-06-05,2023,Jun,Q2,C2065,Asia-Pacific,India,Electronics,Tablet,5,260,0.06,1222,190.36,244.4,0.15577741407528642,PayPal,Same-Day
100255,2024-07-15,2024,Jul,Q3,C1326,North America,United States,Clothing,Jacket,9,293,0.2,2109.6,436.67,234.39999999999998,0.2069918467956011,Bank Transfer,Same-Day
100256,2023-07-30,2023,Jul,Q3,C2463,South America,Brazil,Clothing,Shirt,1,38,0.17,46.4384,9.6599,46.4384,0.2080153493660419,Bank Transfer,Standard
100257,2023-08-21,2023,Aug,Q3,C1381,Asia-Pacific,Japan,Electronics,Tablet,10,1286,0.07,11959.8,3796.67,1195.98,0.31745263298717374,Bank Transfer,Standard
100258,2024-09-13,2024,Sep,Q3,C2491,North America,United States,Furniture,Sofa,10,664,0.07,6175.2,2012.53,617.52,0.3259052338385801,Bank Transfer,Same-Day
100259,2023-10-08,2023,Oct,Q4,C1356,Europe,United Kingdom,Furniture,Lamp,5,1336,0.05,6346,784.22,1269.2,0.12357705641348882,Bank Transfer,Standard
100260,2023-05-15,2023,May,Q2,C1942,North America,Canada,Furniture,Sofa,4,1074,0.03,4167.12,1100.61,1041.78,0.264117663998157,PayPal,Same-Day
100261,2023-07-06,2023,Jul,Q3,C1884,South America,Argentina,Clothing,Shirt,4,29,0.27,84.68,27.65,21.17,0.3265233821445441,Credit Card,Same-Day
100262,2023-04-14,2023,Apr,Q2,C1621,North America,Mexico,Furniture,Sofa,7,941,0.17,5467.21,586.41,781.03,0.10725946140718941,Credit Card,Express
100263,2024-12-11,2024,Dec,Q4,C1927,North America,Mexico,Furniture,Table,5,1078,0.29,3826.9,1484.71,765.38,0.3879667616086127,Credit Card,Standard
100264,2023-07-22,2023,Jul,Q3,C2209,North America,United States,Furniture,Sofa,4,1384,0.25,4152,1593.02,1038,0.3836753371868979,PayPal,Express
100265,2024-09-07,2024,Sep,Q3,C2558,North America,Canada,Electronics,Tablet,9,1610,0.16,12171.6,3016.12,1352.4,0.24779979624700119,PayPal,Same-Day
100266,2024-10-07,2024,Oct,Q4,C2646,South America,Argentina,Clothing,Pants,7,240,0.1,1512,263.73,216,0.17442460317460318,Bank Transfer,Express
100267,2024-06-07,2024,Jun,Q2,C2353,Europe,Germany,Clothing,Pants,6,223,0.2,1070.4,177.33,178.4,0.16566704035874438,PayPal,Express
100268,2023-08-13,2023,Aug,Q3,C1076,South America,Brazil,Clothing,Shoes,2,212,0.19,343.44,113.83,171.72,0.33144071744700676,PayPal,Standard
100269,2024-11-26,2024,Nov,Q4,C2546,Europe,France,Clothing,Shirt,2,128,0.16,215.04,68.23,107.52,0.31728980654761907,Credit Card,Same-Day
100270,2024-06-05,2024,Jun,Q2,C2792,South America,Brazil,Furniture,Lamp,9,962,0.12,7619.04,2355.76,846.56,0.30919380919380923,PayPal,Express
100271,2024-03-08,2024,Mar,Q1,C1934,Europe,France,Clothing,Shoes,5,234,0.08,1076.4,199.55,215.28000000000003,0.18538647342995168,PayPal,Standard
100272,2023-07-06,2023,Jul,Q3,C1417,North America,United States,Electronics,Smartphone,9,1113,0.28,7212.24,2081.39,801.36,0.28859133916785906,PayPal,Standard
100273,2024-09-22,2024,Sep,Q3,C2655,South America,Brazil,Clothing,Jacket,10,292,0.2,2336,390.23,233.6,0.16705051369863014,Bank Transfer,Same-Day
100274,2023-02-28,2023,Feb,Q1,C2001,Europe,Germany,Furniture,Chair,7,1033,0.23,5567.87,799.02,795.41,0.1435055056960741,Bank Transfer,Standard
100275,2023-02-13,2023,Feb,Q1,C2449,North America,Canada,Electronics,Laptop,5,1224,0.25,4590,1567.45,918,0.34149237472766886,PayPal,Express
100276,2023-02-10,2023,Feb,Q1,C1138,Asia-Pacific,Australia,Clothing,Shirt,10,143,0.28,1029.6,232.28,102.96,0.22560217560217563,Credit Card,Same-Day
100277,2024-12-07,2024,Dec,Q4,C1293,Asia-Pacific,Japan,Clothing,Pants,2,29,0.15,49.3,9.7,24.65,0.1967545638945233,PayPal,Same-Day
100278,2023-04-04,2023,Apr,Q2,C2493,North America,Mexico,Electronics,Tablet,10,447,0.08,4112.4,1587,411.23999999999995,0.38590604026845643,Bank Transfer,Express
100279,2023-05-25,2023,May,Q2,C2188,South America,Chile,Electronics,Laptop,6,893,0.28,3857.76,1368.64,642.96,0.35477582846003897,Bank Transfer,Same-Day
100280,2024-09-12,2024,Sep,Q3,C2501,South America,Brazil,Electronics,Smartphone,7,1390,0.24,7394.8,944.57,1056.4,0.12773435387028723,Credit Card,Same-Day
100281,2023-05-06,2023,May,Q2,C1064,South America,Argentina,Clothing,Jacket,2,219,0.04,420.48,121.01,210.24,0.2877901445966514,Credit Card,Same-Day
100282,2024-08-07,2024,Aug,Q3,C2345,Asia-Pacific,India,Electronics,Television,4,1646,0.3,4608.8,775.3,1152.2,0.1682216629057455,PayPal,Standard
100283,2024-01-13,2024,Jan,Q1,C1627,Europe,France,Electronics,Laptop,7,1949,0.27,9959.39,1380.68,1422.77,0.13863098041145092,PayPal,Standard
100284,2024-07-21,2024,Jul,Q3,C1731,North America,Mexico,Electronics,Tablet,10,1971,0.15,14273.150400000008,2364.29,1427.3150400000009,0.16564598100220387,Bank Transfer,Express
100285,2024-07-22,2024,Jul,Q3,C2446,South America,Brazil,Furniture,Lamp,1,1279,0.01,1266.21,165.24,1266.21,0.13049968014784277,Credit Card,Express
100286,2023-11-01,2023,Nov,Q4,C2399,Europe,United Kingdom,Clothing,Shoes,10,191,0.11,1699.9,458.06,169.99,0.26946290958291663,Bank Transfer,Express
100287,2023-01-26,2023,Jan,Q1,C1681,Europe,Spain,Clothing,Jacket,5,275,0.29,976.25,305.94,195.25,0.3133828425096031,Bank Transfer,Standard
100288,2024-02-21,2024,Feb,Q1,C2232,Asia-Pacific,China,Furniture,Lamp,6,398,0.05,2268.6,714.64,378.09999999999997,0.3150136648153046,PayPal,Express
100289,2023-05-24,2023,May,Q2,C1525,Europe,France,Furniture,Sofa,1,1224,0.21,966.96,361.86,966.96,0.37422437329362124,Credit Card,Same-Day
100290,2024-12-10,2024,Dec,Q4,C1003,South America,Argentina,Electronics,Television,8,437,0.28,2517.12,400.2,314.64,0.15899122807017543,Bank Transfer,Express
100291,2024-01-31,2024,Jan,Q1,C2550,Asia-Pacific,India,Clothing,Pants,10,256,0.14,2201.6,389,220.16,0.17668968023255816,Bank Transfer,Same-Day
100292,2023-02-01,2023,Feb,Q1,C2878,Europe,Spain,Furniture,Sofa,5,343,0.05,1629.25,641.98,325.85,0.39403406475372105,Credit Card,Express
100293,2024-12-26,2024,Dec,Q4,C1984,North America,United States,Clothing,Shoes,3,229,0.02,673.26,69.89,224.42,0.10380833556129876,Bank Transfer,Same-Day
100294,2023-04-30,2023,Apr,Q2,C2973,North America,Canada,Clothing,Jacket,9,132,0.1,1069.2,378.16,118.80000000000001,0.3536849981294426,Credit Card,Same-Day
100295,2024-08-16,2024,Aug,Q3,C2799,Asia-Pacific,Japan,Electronics,Tablet,6,348,0.03,2025.36,388.3,337.56,0.19171900304143463,PayPal,Same-Day
100296,2023-06-05,2023,Jun,Q2,C2414,Europe,Spain,Electronics,Smartphone,2,926,0.22,1444.56,273.34,722.28,0.18922024699562495,Bank Transfer,Standard
100297,2023-06-12,2023,Jun,Q2,C1952,South America,Chile,Electronics,Laptop,2,1256,0.27,1833.76,390.62,916.88,0.21301587994066837,Bank Transfer,Standard
100298,2023-07-20,2023,Jul,Q3,C2747,North America,United States,Clothing,Shirt,2,74,0.07,137.64,46.62,68.82,0.33870967741935487,Credit Card,Same-Day
100299,2024-07-26,2024,Jul,Q3,C1637,North America,United States,Electronics,Smartphone,5,579,0.14,2489.7,562.42,497.93999999999994,0.22589870265493833,PayPal,Standard
100300,2024-04-17,2024,Apr,Q2,C2881,North America,United States,Electronics,Laptop,2,856,0.02,1677.76,608.35,838.88,0.3625965573145146,PayPal,Same-Day
100301,2023-07-16,2023,Jul,Q3,C2277,Asia-Pacific,Australia,Clothing,Jacket,6,87,0.08,480.24,174.88,80.04,0.3641512577044811,Credit Card,Express
100302,2023-11-18,2023,Nov,Q4,C1404,South America,Chile,Furniture,Table,3,1483,0.11,3959.61,948.58,1319.8700000000001,0.23956399746439674,Bank Transfer,Express
100303,2024-05-26,2024,May,Q2,C2725,Europe,Italy,Electronics,Laptop,5,217,0.19,878.85,275.44,175.77,0.3134095693235478,Bank Transfer,Standard
100304,2023-04-09,2023,Apr,Q2,C1118,North America,Canada,Furniture,Sofa,7,368,0.26,1906.24,195.56,272.32,0.1025893906328689,PayPal,Standard
