"Order_ID","Order_Date","Customer_ID","Region","Country","Category","Subcategory","Quantity","Unit_Price","Discount","Revenue","Profit","Payment_Method","Shipping_Mode"
100221,2024-09-20,"C1620","South America","Argentina","Clothing","Pants",10,257,0.26,1901.8,334.32,"PayPal","Standard"
100222,2024-06-11,"C2766","North America","United States","Electronics","Tablet",4,1154,0.1,4154.4,1140.5,"Credit Card","Same-Day"
100223,2023-03-31,"C2717","North America","Mexico","Clothing","Jacket",3,180,0.21,426.6,141.43,"Credit Card","Express"
100224,2023-02-22,"C1703","South America","Brazil","Electronics","Tablet",1,1152,0.25,864,277.06,"Credit Card","Same-Day"
100225,2024-01-18,"C2106","North America","Canada","Clothing","Jacket",8,67,0.28,385.92,122.73,"PayPal","Express"
100226,2023-07-17,"C1210","Asia-Pacific","China","Furniture","Lamp",7,977,0.19,5539.59,2077.87,"PayPal","Standard"
100227,2024-05-30,"C2478","South America","Argentina","Electronics","Smartphone",9,841,0.18,6206.58,2403.23,"PayPal","Standard"
100228,2023-12-11,"C2472","South America","Chile","Electronics","Television",8,1529,0.09,11131.12,1802.79,"Bank Transfer","Express"
100229,2024-07-17,"C2218","Europe","Germany","Clothing","Shirt",5,276,0.06,1297.2,403.33,"Bank Transfer","Same-Day"
100230,2023-09-26,"C1811","Asia-Pacific","Japan","Clothing","Shirt",3,17,0.12,44.88,7.13,"PayPal","Standard"
100231,2023-03-12,"C2539","North America","Canada","Furniture","Lamp",5,350,0.2,1400,149.31,"Credit Card","Same-Day"
100232,2023-07-22,"C1102","South America","Brazil","Furniture","Sofa",1,1221,0.21,964.59,213.45,"Credit Card","Express"
100233,2023-01-02,"C2570","South America","Argentina","Clothing","Jacket",3,127,0.26,281.94,38.15,"Credit Card","Standard"
100234,2024-05-24,"C1598","Europe","United Kingdom","Clothing","Pants",4,158,0.12,556.16,140.56,"Credit Card","Express"
100235,2023-03-14,"C1650","Europe","Italy","Clothing","Jacket",1,75,0.12,66,18.79,"Bank Transfer","Standard"
100236,2024-11-12,"C1782","South America","Argentina","Furniture","Table",9,501,0.02,4418.82,1488.69,"Bank Transfer","Same-Day"
100237,2024-12-17,"C1807","Europe","United Kingdom","Electronics","Smartphone",3,1664,0.16,4193.28,1009.59,"Bank Transfer","Same-Day"
100238,2024-03-25,"C2142","Europe","France","Clothing","Shirt",4,124,0.26,367.04,107.55,"PayPal","Standard"
100239,2024-12-19,"C2117","South America","Brazil","Clothing","Pants",3,128,0.17,318.72,47.67,"Credit Card","Express"
100240,2023-07-30,"C2181","South America","Brazil","Furniture","Lamp",3,1144,0.01,3397.68,541.65,"Credit Card","Same-Day"
100241,2024-09-24,"C2763","Europe","United Kingdom","Furniture","Table",3,951,0.1,2567.7,623.24,"PayPal","Same-Day"
100242,2024-11-06,"C1070","Europe","Spain","Furniture","Table",1,494,0.3,345.8,118.51,"Credit Card","Standard"
100243,2024-10-16,"C2143","Asia-Pacific","South Korea","Clothing","Jacket",3,76,0.15,193.8,46.82,"Credit Card","Same-Day"
100244,2023-06-04,"C2542","Asia-Pacific","Japan","Furniture","Table",6,348,0.04,2004.48,263.09,"PayPal","Standard"
100245,2023-08-11,"C1025","Asia-Pacific","China","Furniture","Table",1,1159,0.26,857.66,142.05,"Bank Transfer","Same-Day"
100246,2024-07-26,"C2315","Asia-Pacific","Japan","Electronics","Laptop",7,1125,0.06,7402.5,1327.93,"PayPal","Standard"
100247,2023-04-26,"C1801","Asia-Pacific","South Korea","Furniture","Sofa",10,418,0.19,3385.8,663.56,"Credit Card","Standard"
100248,2023-09-18,"C2112","South America","Argentina","Clothing","Shoes",5,246,0.16,1033.2,369.41,"Credit Card","Same-Day"
100249,2024-07-07,"C1871","North America","United States","Electronics","Tablet",1,1317,0.25,987.75,262.57,"PayPal","Same-Day"
100250,2023-05-28,"C2747","North America","Mexico","Clothing","Shoes",7,14,0.28,70.56,26.14,"PayPal","Standard"
100251,2023-10-01,"C2424","Europe","United Kingdom","Furniture","Lamp",8,146,0.18,957.76,335.1,"PayPal","Standard"
100252,2023-05-22,"C1336","Europe","Spain","Electronics","Tablet",1,717,0.13,623.79,139.17,"PayPal","Standard"
100253,2023-11-30,"C1774","South America","Chile","Clothing","Shoes",9,213,0.17,1591.11,173.23,"Credit Card","Standard"
100254,2023-06-05,"C2065","Asia-Pacific","India","Electronics","Tablet",5,260,0.06,1222,190.36,"PayPal","Same-Day"
100255,2024-07-15,"C1326","North America","United States","Clothing","Jacket",9,293,0.2,2109.6,436.67,"Bank Transfer","Same-Day"
100256,2023-07-30,"C2463","South America","Brazil","Clothing","Shirt",1,38,0.17,31.54,7.6,"Bank Transfer","Standard"
100257,2023-08-21,"C1381","Asia-Pacific","Japan","Electronics","Tablet",10,1286,0.07,11959.8,3796.67,"Bank Transfer","Standard"
100258,2024-09-13,"C2491","North America","United States","Furniture","Sofa",10,664,0.07,6175.2,2012.53,"Bank Transfer","Same-Day"
100259,2023-10-08,"C1356","Europe","United Kingdom","Furniture","Lamp",5,1336,0.05,6346,784.22,"Bank Transfer","Standard"
100260,2023-05-15,"C1942","North America","Canada","Furniture","Sofa",4,1074,0.03,4167.12,1100.61,"PayPal","Same-Day"
100261,2023-07-06,"C1884","South America","Argentina","Clothing","Shirt",4,29,0.27,84.68,27.65,"Credit Card","Same-Day"
100262,2023-04-14,"C1621","North America","Mexico","Furniture","Sofa",7,941,0.17,5467.21,586.41,"Credit Card","Express"
100263,2024-12-11,"C1927","North America","Mexico","Furniture","Table",5,1078,0.29,3826.9,1484.71,"Credit Card","Standard"
100264,2023-07-22,"C2209","North America","United States","Furniture","Sofa",4,1384,0.25,4152,1593.02,"PayPal","Express"
100265,2024-09-07,"C2558","North America","Canada","Electronics","Tablet",9,1610,0.16,12171.6,3016.12,"PayPal","Same-Day"
100266,2024-10-07,"C2646","South America","Argentina","Clothing","Pants",7,240,0.1,1512,263.73,"Bank Transfer","Express"
100267,2024-06-07,"C2353","Europe","Germany","Clothing","Pants",6,223,0.2,1070.4,177.33,"PayPal","Express"
100268,2023-08-13,"C1076","South America","Brazil","Clothing","Shoes",2,212,0.19,343.44,113.83,"PayPal","Standard"
100269,2024-11-26,"C2546","Europe","France","Clothing","Shirt",2,128,0.16,215.04,68.23,"Credit Card","Same-Day"
100270,2024-06-05,"C2792","South America","Brazil","Furniture","Lamp",9,962,0.12,7619.04,2355.76,"PayPal","Express"
100271,2024-03-08,"C1934","Europe","France","Clothing","Shoes",5,234,0.08,1076.4,199.55,"PayPal","Standard"
100272,2023-07-06,"C1417","North America","United States","Electronics","Smartphone",9,1113,0.28,7212.24,2081.39,"PayPal","Standard"
100273,2024-09-22,"C2655","South America","Brazil","Clothing","Jacket",10,292,0.2,2336,390.23,"Bank Transfer","Same-Day"
100274,2023-02-28,"C2001","Europe","Germany","Furniture","Chair",7,1033,0.23,5567.87,799.02,"Bank Transfer","Standard"
100275,2023-02-13,"C2449","North America","Canada","Electronics","Laptop",5,1224,0.25,4590,1567.45,"PayPal","Express"
100276,2023-02-10,"C1138","Asia-Pacific","Australia","Clothing","Shirt",10,143,0.28,1029.6,232.28,"Credit Card","Same-Day"
100277,2024-12-07,"C1293","Asia-Pacific","Japan","Clothing","Pants",2,29,0.15,49.3,9.7,"PayPal","Same-Day"
100278,2023-04-04,"C2493","North America","Mexico","Electronics","Tablet",10,447,0.08,4112.4,1587,"Bank Transfer","Express"
100279,2023-05-25,"C2188","South America","Chile","Electronics","Laptop",6,893,0.28,3857.76,1368.64,"Bank Transfer","Same-Day"
100280,2024-09-12,"C2501","South America","Brazil","Electronics","Smartphone",7,1390,0.24,7394.8,944.57,"Credit Card","Same-Day"
100281,2023-05-06,"C1064","South America","Argentina","Clothing","Jacket",2,219,0.04,420.48,121.01,"Credit Card","Same-Day"
100282,2024-08-07,"C2345","Asia-Pacific","India","Electronics","Television",4,1646,0.3,4608.8,775.3,"PayPal","Standard"
100283,2024-01-13,"C1627","Europe","France","Electronics","Laptop",7,1949,0.27,9959.39,1380.68,"PayPal","Standard"
100284,2024-07-21,"C1731","North America","Mexico","Electronics","Tablet",10,1971,0.15,16753.5,2364.29,"Bank Transfer","Express"
100285,2024-07-22,"C2446","South America","Brazil","Furniture","Lamp",1,1279,0.01,1266.21,165.24,"Credit Card","Express"
100286,2023-11-01,"C2399","Europe","United Kingdom","Clothing","Shoes",10,191,0.11,1699.9,458.06,"Bank Transfer","Express"
100287,2023-01-26,"C1681","Europe","Spain","Clothing","Jacket",5,275,0.29,976.25,305.94,"Bank Transfer","Standard"
100288,2024-02-21,"C2232","Asia-Pacific","China","Furniture","Lamp",6,398,0.05,2268.6,714.64,"PayPal","Express"
100289,2023-05-24,"C1525","Europe","France","Furniture","Sofa",1,1224,0.21,966.96,361.86,"Credit Card","Same-Day"
100290,2024-12-10,"C1003","South America","Argentina","Electronics","Television",8,437,0.28,2517.12,400.2,"Bank Transfer","Express"
100291,2024-01-31,"C2550","Asia-Pacific","India","Clothing","Pants",10,256,0.14,2201.6,389,"Bank Transfer","Same-Day"
100292,2023-02-01,"C2878","Europe","Spain","Furniture","Sofa",5,343,0.05,1629.25,641.98,"Credit Card","Express"
100293,2024-12-26,"C1984","North America","United States","Clothing","Shoes",3,229,0.02,673.26,69.89,"Bank Transfer","Same-Day"
100294,2023-04-30,"C2973","North America","Canada","Clothing","Jacket",9,132,0.1,1069.2,378.16,"Credit Card","Same-Day"
100295,2024-08-16,"C2799","Asia-Pacific","Japan","Electronics","Tablet",6,348,0.03,2025.36,388.3,"PayPal","Same-Day"
100296,2023-06-05,"C2414","Europe","Spain","Electronics","Smartphone",2,926,0.22,1444.56,273.34,"Bank Transfer","Standard"
100297,2023-06-12,"C1952","South America","Chile","Electronics","Laptop",2,1256,0.27,1833.76,390.62,"Bank Transfer","Standard"
100298,2023-07-20,"C2747","North America","United States","Clothing","Shirt",2,74,0.07,137.64,46.62,"Credit Card","Same-Day"
100299,2024-07-26,"C1637","North America","United States","Electronics","Smartphone",5,579,0.14,2489.7,562.42,"PayPal","Standard"
100300,2024-04-17,"C2881","North America","United States","Electronics","Laptop",2,856,0.02,1677.76,608.35,"PayPal","Same-Day"
100301,2023-07-16,"C2277","Asia-Pacific","Australia","Clothing","Jacket",6,87,0.08,480.24,174.88,"Credit Card","Express"
100302,2023-11-18,"C1404","South America","Chile","Furniture","Table",3,1483,0.11,3959.61,948.58,"Bank Transfer","Express"
100303,2024-05-26,"C2725","Europe","Italy","Electronics","Laptop",5,217,0.19,878.85,275.44,"Bank Transfer","Standard"
100304,2023-04-09,"C1118","North America","Canada","Furniture","Sofa",7,368,0.26,1906.24,195.56,"PayPal","Standard"
100305,2024-04-23,"C1584","Europe","United Kingdom","Electronics","Television",7,707,0.22,3860.22,1391.46,"Bank Transfer","Express"
100306,2024-03-02,"C2698","North America","Mexico","Clothing","Shoes",1,282,0.01,279.18,79.38,"PayPal","Same-Day"
100307,2024-02-02,"C2132","North America","Mexico","Clothing","Shirt",3,104,0.07,290.16,87.11,"Credit Card","Express"
100308,2023-07-26,"C1899","North America","Mexico","Clothing","Shirt",9,102,0.21,725.22,186.32,"Credit Card","Same-Day"
100309,2024-10-22,"C1502","North America","Mexico","Electronics","Tablet",4,761,0.14,2617.84,301.31,"PayPal","Standard"
100310,2024-01-15,"C1582","North America","United States","Clothing","Jacket",6,17,0.13,88.74,27.93,"PayPal","Standard"
100311,2023-12-28,"C2948","North America","Canada","Electronics","Tablet",7,1005,0.05,6683.25,706.37,"Credit Card","Same-Day"
100312,2024-07-10,"C1691","North America","Canada","Electronics","Smartphone",3,932,0.15,2376.6,299.03,"PayPal","Same-Day"
100313,2023-10-05,"C2450","Europe","Spain","Furniture","Chair",5,1035,0.18,4243.5,1250.47,"PayPal","Standard"
100314,2024-03-26,"C2307","North America","Mexico","Electronics","Laptop",3,1426,0.01,4235.22,916.44,"PayPal","Standard"
100315,2023-07-14,"C2699","South America","Chile","Furniture","Table",3,358,0.02,1052.52,188.2,"Bank Transfer","Same-Day"
100316,2024-03-08,"C2283","Europe","Germany","Electronics","Television",1,361,0.21,285.19,85.17,"Bank Transfer","Standard"
100317,2024-06-11,"C2284","Europe","Germany","Furniture","Chair",4,1369,0.11,4873.64,700.11,"Bank Transfer","Same-Day"
100318,2023-04-06,"C2236","North America","Mexico","Electronics","Laptop",3,591,0.08,1631.16,267,"PayPal","Express"
100319,2024-07-08,"C2427","Asia-Pacific","Australia","Clothing","Jacket",1,227,0.17,188.41,69.58,"Credit Card","Standard"
100320,2024-04-08,"C1515","Europe","United Kingdom","Electronics","Laptop",2,532,0.19,861.84,175.24,"PayPal","Standard"
100321,2023-06-25,"C2310","Asia-Pacific","Japan","Clothing","Shoes",1,118,0.13,102.66,15.25,"PayPal","Standard"
100322,2023-02-16,"C2574","South America","Argentina","Clothing","Shoes",2,64,0.1,115.2,11.91,"Bank Transfer","Express"
100323,2024-05-31,"C1501","Asia-Pacific","South Korea","Furniture","Lamp",2,773,0.16,1298.64,357.25,"PayPal","Express"
100324,2024-03-09,"C1084","Europe","Italy","Electronics","Laptop",6,532,0.18,2617.44,919.3,"Credit Card","Express"
100325,2024-12-21,"C2354","North America","United States","Clothing","Pants",10,32,0.12,281.6,69.02,"Credit Card","Standard"
100326,2024-03-22,"C1896","South America","Chile","Clothing","Shirt",4,67,0.04,257.28,64.37,"Bank Transfer","Same-Day"
100327,2023-01-11,"C1374","Asia-Pacific","Australia","Furniture","Lamp",8,1306,0.18,8567.36,2783.19,"Bank Transfer","Standard"
100328,2024-10-26,"C1705","Asia-Pacific","Japan","Furniture","Sofa",2,775,0.07,1441.5,308.61,"Credit Card","Standard"
100329,2023-05-07,"C1831","South America","Brazil","Electronics","Laptop",1,1538,0.26,1138.12,122.67,"PayPal","Express"
100330,2023-09-21,"C2789","Europe","United Kingdom","Electronics","Television",2,480,0.17,796.8,218.08,"Credit Card","Same-Day"
100331,2024-02-07,"C1796","South America","Brazil","Furniture","Chair",3,157,0.27,343.83,53.31,"Bank Transfer","Standard"
100332,2023-06-20,"C1815","Asia-Pacific","Australia","Furniture","Lamp",6,574,0.25,2583,478.49,"PayPal","Express"
100333,2024-12-02,"C2632","Asia-Pacific","South Korea","Clothing","Shirt",4,108,0.03,419.04,133.04,"Bank Transfer","Express"
100334,2023-09-20,"C2337","North America","Mexico","Clothing","Pants",4,220,0.3,616,146.36,"PayPal","Express"
100335,2023-06-09,"C2805","Europe","France","Furniture","Sofa",2,1421,0.2,2273.6,337.43,"Credit Card","Same-Day"
100336,2024-02-24,"C1655","South America","Brazil","Furniture","Lamp",5,401,0.13,1744.35,663.46,"Credit Card","Same-Day"
100337,2023-10-04,"C1072","North America","United States","Furniture","Lamp",4,862,0.29,2448.08,661.11,"PayPal","Standard"
100338,2023-01-13,"C1434","North America","Mexico","Clothing","Pants",9,159,0.24,1087.56,431.03,"Bank Transfer","Same-Day"
100339,2023-08-05,"C1499","North America","United States","Clothing","Shoes",2,82,0.04,157.44,52.02,"PayPal","Same-Day"
100340,2023-05-27,"C2021","Europe","Spain","Clothing","Jacket",2,289,0.11,514.42,202.9,"Bank Transfer","Same-Day"
100341,2023-07-25,"C2449","Asia-Pacific","India","Electronics","Television",1,1766,0.13,1536.42,442.56,"Credit Card","Standard"
100342,2024-07-06,"C2407","Europe","Germany","Furniture","Sofa",10,1217,0.19,9857.7,2927.84,"PayPal","Express"
100343,2023-07-26,"C2214","Europe","Spain","Furniture","Chair",4,800,0.28,2304,776.28,"Bank Transfer","Standard"
100344,2023-04-29,"C2012","Europe","Germany","Electronics","Smartphone",4,1195,0.02,4684.4,1478.62,"Credit Card","Standard"
100345,2023-10-08,"C1593","Europe","Italy","Electronics","Tablet",4,1680,0.17,5577.6,868.64,"PayPal","Express"
100346,2024-07-13,"C2927","Europe","United Kingdom","Clothing","Shoes",9,267,0.02,2354.94,271.75,"PayPal","Express"
100347,2024-08-23,"C2170","Asia-Pacific","India","Furniture","Chair",7,292,0.3,1430.8,198.76,"PayPal","Same-Day"
100348,2024-05-30,"C1040","South America","Chile","Electronics","Smartphone",7,1239,0.14,7458.78,1741.34,"Bank Transfer","Standard"
100349,2023-02-02,"C1984","South America","Brazil","Clothing","Jacket",3,55,0.18,135.3,44.1,"Bank Transfer","Standard"
100350,2024-09-11,"C2289","Europe","Italy","Clothing","Pants",10,77,0.09,700.7,163.84,"PayPal","Standard"
100351,2023-12-26,"C1723","Asia-Pacific","India","Furniture","Sofa",7,1303,0.14,7844.06,1276.33,"Credit Card","Standard"
100352,2024-06-03,"C2594","Europe","Spain","Electronics","Tablet",8,1749,0.04,13432.32,2737.5,"PayPal","Same-Day"
100353,2024-04-12,"C2515","Asia-Pacific","India","Clothing","Pants",4,37,0.3,103.6,16.2,"Bank Transfer","Standard"
100354,2024-08-20,"C2123","Europe","Italy","Furniture","Sofa",3,1363,0.15,3475.65,906.88,"Credit Card","Express"
100355,2023-03-28,"C2568","Asia-Pacific","Australia","Furniture","Table",10,1326,0.01,13127.4,1969.32,"Credit Card","Standard"
100356,2023-05-19,"C1528","South America","Argentina","Electronics","Television",3,401,0.01,1190.97,330.99,"PayPal","Standard"
100357,2024-02-08,"C2757","South America","Argentina","Furniture","Chair",1,412,0.3,288.4,107.7,"PayPal","Express"
100358,2024-01-19,"C1393","North America","United States","Electronics","Smartphone",7,982,0.26,5086.76,1028.51,"PayPal","Same-Day"
100359,2023-08-19,"C1659","Europe","Italy","Clothing","Jacket",5,176,0.27,642.4,220.09,"Credit Card","Same-Day"
100360,2023-12-01,"C2390","North America","Mexico","Clothing","Shirt",6,269,0.14,1388.04,160.45,"Bank Transfer","Same-Day"
100361,2023-04-17,"C1426","Europe","United Kingdom","Electronics","Laptop",10,1299,0.01,12860.1,1361.17,"Bank Transfer","Standard"
100362,2023-07-15,"C2054","Asia-Pacific","Japan","Furniture","Lamp",10,341,0.29,2421.1,658.04,"Bank Transfer","Standard"
100363,2023-11-28,"C1254","South America","Brazil","Electronics","Laptop",10,320,0.03,3104,474.95,"Credit Card","Express"
100364,2024-12-12,"C1415","North America","Mexico","Furniture","Lamp",6,915,0.22,4282.2,905.77,"Credit Card","Express"
100365,2024-04-20,"C2982","South America","Brazil","Electronics","Television",9,1626,0.25,10975.5,4327.5,"PayPal","Same-Day"
100366,2023-12-27,"C2917","Asia-Pacific","South Korea","Clothing","Jacket",7,45,0.01,311.85,35.48,"Credit Card","Same-Day"
100367,2023-03-03,"C2649","South America","Chile","Clothing","Jacket",8,218,0.19,1412.64,395.21,"Credit Card","Standard"
100368,2023-03-09,"C1466","South America","Argentina","Furniture","Sofa",2,895,0.14,1539.4,529.7,"PayPal","Same-Day"
100369,2023-01-31,"C1134","South America","Argentina","Electronics","Smartphone",5,1722,0.04,8265.6,990.11,"PayPal","Same-Day"
100370,2023-06-15,"C1723","Europe","United Kingdom","Electronics","Tablet",6,442,0.21,2095.08,715.33,"PayPal","Express"
